time_tag,soft_flux,hard_flux
2026-06-20 15:18:00+00:00,2.166963668059907e-06,1.1037639779942765e-07
2026-06-20 15:19:00+00:00,2.0353450054244604e-06,9.819217439144268e-08
2026-06-20 15:20:00+00:00,1.905064550555835e-06,8.515413441045894e-08
2026-06-20 15:21:00+00:00,1.7810438066589995e-06,7.362521614595607e-08
2026-06-20 15:22:00+00:00,1.6736337329348316e-06,6.556858522799303e-08
2026-06-20 15:23:00+00:00,1.570229414937785e-06,5.5782106045398905e-08
2026-06-20 15:24:00+00:00,1.4754502899450017e-06,5.1228205677489314e-08
2026-06-20 15:25:00+00:00,1.3901649253966752e-06,4.462052061171562e-08
2026-06-20 15:26:00+00:00,1.3093754205328878e-06,3.922423630342564e-08
2026-06-20 15:27:00+00:00,1.234913156622497e-06,3.3765335416546804e-08
2026-06-20 15:28:00+00:00,1.1671157835735357e-06,3.132215908863145e-08
2026-06-20 15:29:00+00:00,1.1054086144213215e-06,2.619644767776208e-08
2026-06-20 15:30:00+00:00,1.0522591082917643e-06,2.4362551087619977e-08
2026-06-20 15:31:00+00:00,1.0059546866614255e-06,2.2765766161114698e-08
2026-06-20 15:32:00+00:00,9.681680239737034e-07,2.1731469956876026e-08
2026-06-20 15:33:00+00:00,9.481851179771184e-07,2.1315278431188744e-08
2026-06-20 15:34:00+00:00,9.234649951395113e-07,2.0568728942294e-08
2026-06-20 15:35:00+00:00,8.931948514145915e-07,1.8502873899706174e-08
2026-06-20 15:36:00+00:00,8.608929533693299e-07,1.5956942434058874e-08
2026-06-20 15:37:00+00:00,8.264319717454782e-07,1.4774742318479639e-08
2026-06-20 15:38:00+00:00,7.912552177913312e-07,1.3624733341544015e-08
2026-06-20 15:39:00+00:00,7.619864845764823e-07,1.1714372583071508e-08
2026-06-20 15:40:00+00:00,7.305045528482879e-07,9.42365918632504e-09
2026-06-20 15:41:00+00:00,7.063114821903582e-07,9.164643266501571e-09
2026-06-20 15:42:00+00:00,6.832588042016141e-07,8.554780883684998e-09
2026-06-20 15:43:00+00:00,6.610684977204073e-07,7.99623478542344e-09
2026-06-20 15:44:00+00:00,6.387291477949475e-07,6.29140295416164e-09
2026-06-20 15:45:00+00:00,6.181365392876614e-07,7.261505619027275e-09
2026-06-20 15:46:00+00:00,6.008979198668385e-07,6.2331397820969414e-09
2026-06-20 15:47:00+00:00,5.824333584314445e-07,6.377752548303306e-09
2026-06-20 15:48:00+00:00,5.649758350045886e-07,5.548443482439325e-09
2026-06-20 15:49:00+00:00,5.508572371581977e-07,4.903832451219614e-09
2026-06-20 15:50:00+00:00,5.366929940464615e-07,4.488492244547615e-09
2026-06-20 15:51:00+00:00,5.271318741506548e-07,6.171602784377228e-09
2026-06-20 15:52:00+00:00,5.196373535909515e-07,5.6679660964675804e-09
2026-06-20 15:53:00+00:00,5.140024654792796e-07,4.794786345740931e-09
2026-06-20 15:54:00+00:00,5.09226310896338e-07,6.058271662112702e-09
2026-06-20 15:55:00+00:00,5.028107921134506e-07,5.0856905353668935e-09
2026-06-20 15:56:00+00:00,4.947584102410474e-07,4.117099550171588e-09
2026-06-20 15:57:00+00:00,4.895356937595352e-07,4.3267274207892115e-09
2026-06-20 15:58:00+00:00,4.852544179811957e-07,4.418010401963102e-09
2026-06-20 15:59:00+00:00,4.791723995367647e-07,5.476382014535375e-09
2026-06-20 16:00:00+00:00,4.743692727515736e-07,5.548789872023008e-09
2026-06-20 16:01:00+00:00,4.717845456525538e-07,5.140447623119826e-09
2026-06-20 16:02:00+00:00,4.7557065840919677e-07,3.953157801106499e-09
2026-06-20 16:03:00+00:00,4.769862584907969e-07,6.554199849517772e-09
2026-06-20 16:04:00+00:00,4.778146376338555e-07,5.266637348455561e-09
2026-06-20 16:05:00+00:00,4.76123915404969e-07,5.542193814989105e-09
2026-06-20 16:06:00+00:00,4.7488336463175074e-07,4.1478358525637304e-09
2026-06-20 16:07:00+00:00,4.750587834223552e-07,4.2047707538017676e-09
2026-06-20 16:08:00+00:00,4.7236201794476074e-07,4.661023567109623e-09
2026-06-20 16:09:00+00:00,4.705348430888989e-07,4.499183248185545e-09
2026-06-20 16:10:00+00:00,4.7179310058709234e-07,4.533810216145184e-09
2026-06-20 16:11:00+00:00,4.692578841059003e-07,4.642245698960323e-09
2026-06-20 16:12:00+00:00,4.6685408960911445e-07,4.945350795537706e-09
2026-06-20 16:13:00+00:00,4.6225241590036603e-07,7.78531994427567e-09
2026-06-20 16:14:00+00:00,4.5781033009006933e-07,5.152932303076341e-09
2026-06-20 16:15:00+00:00,4.5555094629889936e-07,4.700816624847448e-09
2026-06-20 16:16:00+00:00,4.5316551222640555e-07,5.154785487349045e-09
2026-06-20 16:17:00+00:00,4.504988453390979e-07,5.545033321396886e-09
2026-06-20 16:18:00+00:00,4.4607821791942115e-07,5.652613932483064e-09
2026-06-20 16:19:00+00:00,4.4706675339512003e-07,5.1318802540833985e-09
2026-06-20 16:20:00+00:00,4.4398174736670626e-07,5.574801065222346e-09
2026-06-20 16:21:00+00:00,4.453721373920416e-07,4.773337725083593e-09
2026-06-20 16:22:00+00:00,4.4647006802733813e-07,4.297169731160011e-09
2026-06-20 16:23:00+00:00,4.442825343176082e-07,4.320108715205606e-09
2026-06-20 16:24:00+00:00,4.4298656121100066e-07,3.2775642200277844e-09
2026-06-20 16:25:00+00:00,4.3986142372887116e-07,4.9336863483517845e-09
2026-06-20 16:26:00+00:00,4.394301242882648e-07,3.901267309203149e-09
2026-06-20 16:27:00+00:00,4.361274932307424e-07,5.443474559996275e-09
2026-06-20 16:28:00+00:00,4.3398787852311216e-07,4.9134958324259514e-09
2026-06-20 16:29:00+00:00,4.3213987055423786e-07,4.270063413969183e-09
2026-06-20 16:30:00+00:00,4.319165043398243e-07,4.3797441229287415e-09
2026-06-20 16:31:00+00:00,4.292834603347728e-07,4.045255241891255e-09
2026-06-20 16:32:00+00:00,4.2967189983755816e-07,4.74811034933964e-09
2026-06-20 16:33:00+00:00,4.298977103189827e-07,4.4846464319903134e-09
2026-06-20 16:34:00+00:00,4.3009339378841105e-07,5.2802238137417135e-09
2026-06-20 16:35:00+00:00,4.291702282444021e-07,6.170543187522526e-09
2026-06-20 16:36:00+00:00,4.300590319417097e-07,4.499235650712308e-09
2026-06-20 16:37:00+00:00,4.29977632165901e-07,4.639100659176165e-09
2026-06-20 16:38:00+00:00,4.292097628422198e-07,4.558074806482182e-09
2026-06-20 16:39:00+00:00,4.2415274492668686e-07,3.178791674329773e-09
2026-06-20 16:40:00+00:00,4.22666175836639e-07,3.4052669573014782e-09
2026-06-20 16:41:00+00:00,4.2088456098099414e-07,5.052276375039355e-09
2026-06-20 16:42:00+00:00,4.2128905874960765e-07,4.892334981576596e-09
2026-06-20 16:43:00+00:00,4.221156473249721e-07,3.5834435418991006e-09
2026-06-20 16:44:00+00:00,4.2142832512581663e-07,3.693604755383717e-09
2026-06-20 16:45:00+00:00,4.227662770972529e-07,4.6095078864993866e-09
2026-06-20 16:46:00+00:00,4.241356634793192e-07,5.231997501908836e-09
2026-06-20 16:47:00+00:00,4.2337507011325215e-07,6.975544586396154e-09
2026-06-20 16:48:00+00:00,4.292386677207105e-07,3.3306337687832865e-09
2026-06-20 16:49:00+00:00,4.277476364222821e-07,5.676091152650997e-09
2026-06-20 16:50:00+00:00,4.2662583155106404e-07,5.6031579376281115e-09
2026-06-20 16:51:00+00:00,4.2196035110464436e-07,4.648932794282246e-09
2026-06-20 16:52:00+00:00,4.182469979241432e-07,3.582091290255107e-09
2026-06-20 16:53:00+00:00,4.236994755046908e-07,5.155177174032133e-09
2026-06-20 16:54:00+00:00,4.2508341380198544e-07,4.651538265676436e-09
2026-06-20 16:55:00+00:00,4.247258971190604e-07,4.298566835814199e-09
2026-06-20 16:56:00+00:00,4.239252575644059e-07,4.503326156424237e-09
2026-06-20 16:57:00+00:00,4.255848011780472e-07,5.564913418965034e-09
2026-06-20 16:58:00+00:00,4.248838649800746e-07,5.656301205192449e-09
2026-06-20 16:59:00+00:00,4.2523512888692494e-07,5.764340116343192e-09
2026-06-20 17:00:00+00:00,4.260637922470778e-07,5.353292475973603e-09
2026-06-20 17:01:00+00:00,4.2764335717038193e-07,5.19896081740967e-09
2026-06-20 17:02:00+00:00,4.2614010453689843e-07,5.692324389627856e-09
2026-06-20 17:03:00+00:00,4.283898533685715e-07,5.546955339497117e-09
2026-06-20 17:04:00+00:00,4.267343172159599e-07,6.212761860524552e-09
2026-06-20 17:05:00+00:00,4.3015305095650547e-07,6.405715513579935e-09
2026-06-20 17:06:00+00:00,4.3358460288800416e-07,6.108316519259915e-09
2026-06-20 17:07:00+00:00,4.3313730202498846e-07,5.391030732937452e-09
2026-06-20 17:08:00+00:00,4.3758882384281605e-07,6.476621905449065e-09
2026-06-20 17:09:00+00:00,4.426561588388722e-07,7.11923542340287e-09
2026-06-20 17:10:00+00:00,4.453416408978228e-07,7.055334094729915e-09
2026-06-20 17:11:00+00:00,4.509912230332702e-07,6.879074199162005e-09
2026-06-20 17:12:00+00:00,4.5824242533853976e-07,6.946452746348086e-09
2026-06-20 17:13:00+00:00,4.704556602064258e-07,8.102556847688902e-09
2026-06-20 17:14:00+00:00,4.963404762747814e-07,8.792292227610687e-09
2026-06-20 17:15:00+00:00,5.156118163540668e-07,1.267784988101539e-08
2026-06-20 17:16:00+00:00,5.45600414625369e-07,1.4898962064080479e-08
2026-06-20 17:17:00+00:00,5.709053425562161e-07,1.6363543409170234e-08
2026-06-20 17:18:00+00:00,5.703035412807367e-07,1.4452147034660356e-08
2026-06-20 17:19:00+00:00,5.59789214094053e-07,1.2822750861118948e-08
2026-06-20 17:20:00+00:00,5.461734531309048e-07,1.1951043710212161e-08
2026-06-20 17:21:00+00:00,5.365573088056408e-07,1.1269513322531566e-08
2026-06-20 17:22:00+00:00,5.299250460666372e-07,8.493175052137758e-09
2026-06-20 17:23:00+00:00,5.204893227528373e-07,5.883248110905015e-09
2026-06-20 17:24:00+00:00,5.144516421751177e-07,7.449429517691897e-09
2026-06-20 17:25:00+00:00,5.140896632838121e-07,7.92292809137507e-09
2026-06-20 17:26:00+00:00,5.142587156115042e-07,8.016918684461416e-09
2026-06-20 17:27:00+00:00,5.137306970937061e-07,8.182449384719348e-09
2026-06-20 17:28:00+00:00,5.112426606501685e-07,9.954560731273432e-09
2026-06-20 17:29:00+00:00,5.115098815622332e-07,1.0080169587922683e-08
2026-06-20 17:30:00+00:00,5.117503860674333e-07,9.261505340418807e-09
2026-06-20 17:31:00+00:00,5.095242840980063e-07,8.922075522832529e-09
2026-06-20 17:32:00+00:00,5.10925588059763e-07,1.1688824130828834e-08
2026-06-20 17:33:00+00:00,5.102929208078422e-07,1.0495432078982958e-08
2026-06-20 17:34:00+00:00,5.076640832157864e-07,9.263238176515642e-09
2026-06-20 17:35:00+00:00,5.062548780188081e-07,8.551689134606022e-09
2026-06-20 17:36:00+00:00,5.054219514022407e-07,9.165718850567828e-09
2026-06-20 17:37:00+00:00,5.049732862971723e-07,1.0136686157125041e-08
2026-06-20 17:38:00+00:00,5.029485237173503e-07,8.883089819278212e-09
2026-06-20 17:39:00+00:00,5.034639798395801e-07,1.1825425971778714e-08
2026-06-20 17:40:00+00:00,5.020734192839882e-07,8.915245430785035e-09
2026-06-20 17:41:00+00:00,5.033303978052572e-07,1.0304483488710048e-08
2026-06-20 17:42:00+00:00,5.053801146459591e-07,9.00399577119515e-09
2026-06-20 17:43:00+00:00,5.041836743657768e-07,9.872530348786768e-09
2026-06-20 17:44:00+00:00,5.031103000874282e-07,7.968970372473905e-09
2026-06-20 17:45:00+00:00,5.023533162784588e-07,7.447065630827865e-09
2026-06-20 17:46:00+00:00,5.017615194446989e-07,9.043140458686594e-09
2026-06-20 17:47:00+00:00,4.989306603420118e-07,8.033470777490948e-09
2026-06-20 17:48:00+00:00,4.991504169993277e-07,8.896945402625533e-09
2026-06-20 17:49:00+00:00,4.964036861565546e-07,7.973974369690495e-09
2026-06-20 17:50:00+00:00,4.951904770678084e-07,7.2282793084355035e-09
2026-06-20 17:51:00+00:00,5.233357569522923e-07,1.1681674294550248e-08
2026-06-20 17:52:00+00:00,5.929524604653125e-07,1.982042618919877e-08
2026-06-20 17:53:00+00:00,6.048832688065886e-07,1.7720321210390466e-08
2026-06-20 17:54:00+00:00,5.713012569685816e-07,1.3757968098104811e-08
2026-06-20 17:55:00+00:00,5.68706241210748e-07,1.4053158636784246e-08
2026-06-20 17:56:00+00:00,5.589270131167723e-07,1.330096122131863e-08
2026-06-20 17:57:00+00:00,5.48752723261714e-07,1.1346281247881507e-08
2026-06-20 17:58:00+00:00,5.448059141599515e-07,1.141190697495631e-08
2026-06-20 17:59:00+00:00,5.523287427422474e-07,1.0090587920785765e-08
2026-06-20 18:00:00+00:00,5.610614834949956e-07,1.2211530453498654e-08
2026-06-20 18:01:00+00:00,5.5490335171271e-07,1.157643314542156e-08
2026-06-20 18:02:00+00:00,5.517433692148188e-07,1.1077655237556883e-08
2026-06-20 18:03:00+00:00,5.463604679789569e-07,1.0149657114766342e-08
2026-06-20 18:04:00+00:00,5.434480954136234e-07,1.16571730046644e-08
2026-06-20 18:05:00+00:00,5.349655793907004e-07,1.10933005004199e-08
2026-06-20 18:06:00+00:00,5.317588716025057e-07,1.0850187415201162e-08
2026-06-20 18:07:00+00:00,5.328673751137103e-07,1.1668261912234357e-08
2026-06-20 18:08:00+00:00,5.411014853962115e-07,1.268963956135849e-08
2026-06-20 18:09:00+00:00,5.582158451034047e-07,1.3527237108235113e-08
2026-06-20 18:10:00+00:00,5.617009719571797e-07,1.4367713241369984e-08
2026-06-20 18:11:00+00:00,5.541158429878124e-07,1.2640501978467e-08
2026-06-20 18:12:00+00:00,5.492815375873761e-07,1.368392865686019e-08
2026-06-20 18:13:00+00:00,5.708607773158292e-07,1.357208567753787e-08
2026-06-20 18:14:00+00:00,5.973076895315899e-07,1.3929335906937013e-08
2026-06-20 18:15:00+00:00,5.919132490816992e-07,1.50520893527073e-08
2026-06-20 18:16:00+00:00,5.804986926705169e-07,1.4388237268292414e-08
2026-06-20 18:17:00+00:00,5.722293963117409e-07,1.180286535173991e-08
2026-06-20 18:18:00+00:00,5.670545419889095e-07,1.159929929883674e-08
2026-06-20 18:19:00+00:00,5.59526654342335e-07,1.0634588321067895e-08
2026-06-20 18:20:00+00:00,5.531368856281915e-07,1.0414027862282182e-08
2026-06-20 18:21:00+00:00,5.466504262585659e-07,9.609412821021124e-09
2026-06-20 18:22:00+00:00,5.443399686555495e-07,1.0089556745640493e-08
2026-06-20 18:23:00+00:00,5.409473828876799e-07,1.0760139446119865e-08
2026-06-20 18:24:00+00:00,5.387239525589393e-07,9.681777157766192e-09
2026-06-20 18:25:00+00:00,5.357972554520529e-07,1.0589398691251972e-08
2026-06-20 18:26:00+00:00,5.314609552442562e-07,9.182255844564224e-09
2026-06-20 18:27:00+00:00,5.251294510344451e-07,1.1074427597179692e-08
2026-06-20 18:28:00+00:00,5.246245109447045e-07,1.1710176828216845e-08
2026-06-20 18:29:00+00:00,5.247360377325094e-07,1.2653040393217907e-08
2026-06-20 18:30:00+00:00,5.245441911938542e-07,1.205551036775887e-08
2026-06-20 18:31:00+00:00,5.20752053034812e-07,1.1192835991380434e-08
2026-06-20 18:32:00+00:00,5.201346198191459e-07,1.2236732516157645e-08
2026-06-20 18:33:00+00:00,5.183948132980731e-07,1.1252727638577653e-08
2026-06-20 18:34:00+00:00,5.134982075105654e-07,1.1706701386060558e-08
2026-06-20 18:35:00+00:00,5.076554430161195e-07,1.1626375417961299e-08
2026-06-20 18:36:00+00:00,5.054994289821479e-07,1.1102590846689964e-08
2026-06-20 18:37:00+00:00,5.080605660623405e-07,1.1496203100591629e-08
2026-06-20 18:38:00+00:00,5.077974947198527e-07,1.1999579996313514e-08
2026-06-20 18:39:00+00:00,5.063656089987489e-07,1.1556907431042873e-08
2026-06-20 18:40:00+00:00,5.060197736383998e-07,1.1583161985129209e-08
2026-06-20 18:41:00+00:00,5.34273567609489e-07,1.443075259288662e-08
2026-06-20 18:42:00+00:00,6.698718948427995e-07,2.8367313831267893e-08
2026-06-20 18:43:00+00:00,6.168364734548959e-07,2.2257948373294312e-08
2026-06-20 18:44:00+00:00,5.731691885557666e-07,1.6819249992749974e-08
2026-06-20 18:45:00+00:00,5.507753257916193e-07,1.3046921765180741e-08
2026-06-20 18:46:00+00:00,5.341676683201513e-07,1.4189772024053582e-08
2026-06-20 18:47:00+00:00,5.243483087724599e-07,1.2680652972107964e-08
2026-06-20 18:48:00+00:00,5.190880187910807e-07,1.1901238217149057e-08
2026-06-20 18:49:00+00:00,5.145888621882477e-07,1.114406789071154e-08
2026-06-20 18:50:00+00:00,5.098521569379955e-07,1.2726649956107394e-08
2026-06-20 18:51:00+00:00,5.044814201937697e-07,1.2526655268629838e-08
2026-06-20 18:52:00+00:00,4.999592420062982e-07,1.067251442776751e-08
2026-06-20 18:53:00+00:00,4.941836664329458e-07,1.1792893772621937e-08
2026-06-20 18:54:00+00:00,4.893615823675646e-07,1.1408632261122875e-08
2026-06-20 18:55:00+00:00,4.874021328760136e-07,1.3124332731706545e-08
2026-06-20 18:56:00+00:00,4.870167913395562e-07,1.297705498615187e-08
2026-06-20 18:57:00+00:00,4.863154572376516e-07,1.200391697153691e-08
2026-06-20 18:58:00+00:00,4.85480541101424e-07,1.3180128988210527e-08
2026-06-20 18:59:00+00:00,4.833875095755502e-07,9.827989089217226e-09
2026-06-20 19:00:00+00:00,4.851086714552366e-07,1.0642055237042314e-08
2026-06-20 19:01:00+00:00,4.82828909298405e-07,1.0277708462069768e-08
2026-06-20 19:02:00+00:00,4.837304459215375e-07,7.766051801638696e-09
2026-06-20 19:03:00+00:00,4.832943432120373e-07,8.28610691172571e-09
2026-06-20 19:04:00+00:00,4.817663921130588e-07,7.59179563658563e-09
2026-06-20 19:05:00+00:00,4.880141091234691e-07,1.0621842960745198e-08
2026-06-20 19:06:00+00:00,4.844479235543986e-07,1.0050910326242501e-08
2026-06-20 19:07:00+00:00,4.869756935477199e-07,8.742629731273155e-09
2026-06-20 19:08:00+00:00,4.877561536886788e-07,8.88644002827732e-09
2026-06-20 19:09:00+00:00,4.891352318736608e-07,8.379926086377054e-09
2026-06-20 19:10:00+00:00,4.905836590296531e-07,6.703385846407173e-09
2026-06-20 19:11:00+00:00,4.893688583251787e-07,7.196002016485181e-09
2026-06-20 19:12:00+00:00,4.903826607005612e-07,8.739235113353061e-09
2026-06-20 19:13:00+00:00,4.906812023364182e-07,9.478626772363441e-09
2026-06-20 19:14:00+00:00,4.92325852974318e-07,8.140905727316294e-09
2026-06-20 19:15:00+00:00,4.952223662257893e-07,7.93895171824488e-09
2026-06-20 19:16:00+00:00,4.953195684720413e-07,8.355921288227819e-09
2026-06-20 19:17:00+00:00,4.954468977302895e-07,1.0934951610863664e-08
2026-06-20 19:18:00+00:00,4.911042310595803e-07,1.0351311807710317e-08
2026-06-20 19:19:00+00:00,4.9369145926903e-07,1.1677784961250381e-08
2026-06-20 19:20:00+00:00,4.93464824558032e-07,1.1436966040889729e-08
2026-06-20 19:21:00+00:00,4.922105176774494e-07,1.1444317493669587e-08
2026-06-20 19:22:00+00:00,4.957257146998018e-07,1.2557406670055116e-08
2026-06-20 19:23:00+00:00,4.94352207169868e-07,1.1573894731498058e-08
2026-06-20 19:24:00+00:00,4.982879318049527e-07,1.3117431585385475e-08
2026-06-20 19:25:00+00:00,4.965538664691849e-07,1.082288747511484e-08
2026-06-20 19:26:00+00:00,4.939429913974891e-07,1.2562837881091582e-08
2026-06-20 19:27:00+00:00,4.952162271365523e-07,1.3697042611227062e-08
2026-06-20 19:28:00+00:00,5.012875590182375e-07,1.2489575595964197e-08
2026-06-20 19:29:00+00:00,5.093045842841093e-07,1.3236681972728093e-08
2026-06-20 19:30:00+00:00,5.148142463440308e-07,1.333161581129616e-08
2026-06-20 19:31:00+00:00,5.125780830894655e-07,1.466242594005962e-08
2026-06-20 19:32:00+00:00,5.022309892410703e-07,1.2830311035827435e-08
2026-06-20 19:33:00+00:00,4.959048283126322e-07,1.2608909472078267e-08
2026-06-20 19:34:00+00:00,4.970285658600915e-07,1.2936815174668936e-08
2026-06-20 19:35:00+00:00,5.0087777481167e-07,1.3062514625516997e-08
2026-06-20 19:36:00+00:00,5.003025762562174e-07,1.2010813676965881e-08
2026-06-20 19:37:00+00:00,4.995805511498475e-07,1.0962814656068076e-08
2026-06-20 19:38:00+00:00,5.013269515075081e-07,1.0874347644573845e-08
2026-06-20 19:39:00+00:00,5.013009172216698e-07,1.1282968337411603e-08
2026-06-20 19:40:00+00:00,4.985147938896262e-07,1.138901151165328e-08
2026-06-20 19:41:00+00:00,5.023497919864894e-07,1.0948251194520253e-08
2026-06-20 19:42:00+00:00,5.034896730649052e-07,1.1838749536252635e-08
2026-06-20 19:43:00+00:00,5.043399369242252e-07,1.0733347544089611e-08
2026-06-20 19:44:00+00:00,5.065779191681941e-07,9.119674793112154e-09
2026-06-20 19:45:00+00:00,5.14470741563855e-07,1.0421573826135955e-08
2026-06-20 19:46:00+00:00,5.197216523811221e-07,1.2159227402719353e-08
2026-06-20 19:47:00+00:00,5.241839176051144e-07,1.2313727815183029e-08
2026-06-20 19:48:00+00:00,5.325265419742209e-07,1.3414452659787912e-08
2026-06-20 19:49:00+00:00,5.425305289463722e-07,1.3102395612918372e-08
2026-06-20 19:50:00+00:00,5.464119681164448e-07,1.2720804853927348e-08
2026-06-20 19:51:00+00:00,5.569589802689734e-07,1.343157851607657e-08
2026-06-20 19:52:00+00:00,5.57824080260616e-07,1.3718528535378027e-08
2026-06-20 19:53:00+00:00,5.644092766488029e-07,1.3468743453870502e-08
2026-06-20 19:54:00+00:00,5.729291387979174e-07,1.2034991669906958e-08
2026-06-20 19:55:00+00:00,5.885162295271584e-07,1.2605134713794541e-08
2026-06-20 19:56:00+00:00,5.785784082945611e-07,1.3131518095121919e-08
2026-06-20 19:57:00+00:00,5.790304271613422e-07,1.2533797111302647e-08
2026-06-20 19:58:00+00:00,5.781912477687001e-07,1.2769438839654867e-08
2026-06-20 19:59:00+00:00,5.717827207263326e-07,1.2839054264190963e-08
2026-06-20 20:00:00+00:00,5.670908080901427e-07,1.3467307269365847e-08
2026-06-20 20:01:00+00:00,5.665375510943704e-07,1.3311455937525807e-08
2026-06-20 20:02:00+00:00,5.708131993742427e-07,1.3482296168376706e-08
2026-06-20 20:03:00+00:00,5.696911671293492e-07,1.3731028758456887e-08
2026-06-20 20:04:00+00:00,5.697818323824322e-07,1.318586662080179e-08
2026-06-20 20:05:00+00:00,5.728816745431686e-07,1.253393833167138e-08
2026-06-20 20:06:00+00:00,5.765890023212705e-07,1.2694868267715265e-08
2026-06-20 20:07:00+00:00,5.831035423398134e-07,1.4916128776576443e-08
2026-06-20 20:08:00+00:00,5.875572242075577e-07,1.3233242945887014e-08
2026-06-20 20:09:00+00:00,5.900163273508952e-07,1.6179491524326295e-08
2026-06-20 20:10:00+00:00,5.940204914622882e-07,1.3161722378640661e-08
2026-06-20 20:11:00+00:00,5.959229270047217e-07,1.4305680196002868e-08
2026-06-20 20:12:00+00:00,5.965780474070925e-07,1.4231464007252725e-08
2026-06-20 20:13:00+00:00,5.979541697342938e-07,1.6870581376338123e-08
2026-06-20 20:14:00+00:00,6.036946729182091e-07,1.7155027620674446e-08
2026-06-20 20:15:00+00:00,6.057441055418167e-07,1.2910547297906305e-08
2026-06-20 20:16:00+00:00,6.084623578317405e-07,1.3373363749735745e-08
2026-06-20 20:17:00+00:00,6.112304618000053e-07,1.5794427099535824e-08
2026-06-20 20:18:00+00:00,6.124726041889517e-07,1.414505224062168e-08
2026-06-20 20:19:00+00:00,6.241805294848746e-07,1.5150460441759606e-08
2026-06-20 20:20:00+00:00,6.41500207620993e-07,1.5708968348349117e-08
2026-06-20 20:21:00+00:00,6.456695587075956e-07,1.7349703895774837e-08
2026-06-20 20:22:00+00:00,6.431739620893495e-07,1.829105400474873e-08
2026-06-20 20:23:00+00:00,6.35613787380862e-07,1.5745527548460814e-08
2026-06-20 20:24:00+00:00,6.375294674398901e-07,1.5240329886978543e-08
2026-06-20 20:25:00+00:00,6.345666747620271e-07,1.6684751358297945e-08
2026-06-20 20:26:00+00:00,6.264506282604998e-07,1.6421777715436292e-08
2026-06-20 20:27:00+00:00,6.211806748979143e-07,1.5862864799487397e-08
2026-06-20 20:28:00+00:00,6.187918302202888e-07,1.3839341228560897e-08
2026-06-20 20:29:00+00:00,6.167385322441987e-07,1.5147195497888788e-08
2026-06-20 20:30:00+00:00,6.126738867351378e-07,1.5878297787708107e-08
2026-06-20 20:31:00+00:00,6.100949576648418e-07,1.4820610516608212e-08
2026-06-20 20:32:00+00:00,6.048129534974578e-07,1.3775691698469927e-08
2026-06-20 20:33:00+00:00,5.983475830362295e-07,1.3942260679300489e-08
2026-06-20 20:34:00+00:00,5.941029144196364e-07,1.363484791738756e-08
2026-06-20 20:35:00+00:00,5.958166866548709e-07,1.4805191739242218e-08
2026-06-20 20:36:00+00:00,5.942993652752193e-07,1.3671538567905372e-08
2026-06-20 20:37:00+00:00,5.904813633605954e-07,1.2795903003848252e-08
2026-06-20 20:38:00+00:00,5.876393061043927e-07,1.3028452094943077e-08
2026-06-20 20:39:00+00:00,5.832877150169224e-07,1.3697753153962822e-08
2026-06-20 20:40:00+00:00,5.805646878798143e-07,1.592185228105336e-08
2026-06-20 20:41:00+00:00,5.811087362417311e-07,1.3826042533082727e-08
2026-06-20 20:42:00+00:00,5.744421400777355e-07,1.541823024808764e-08
2026-06-20 20:43:00+00:00,5.687945758836577e-07,1.4641591050690295e-08
2026-06-20 20:44:00+00:00,5.642219775836566e-07,1.4273854986868173e-08
2026-06-20 20:45:00+00:00,5.590537739408319e-07,1.454199605177564e-08
2026-06-20 20:46:00+00:00,5.596806431640289e-07,1.3720550029461265e-08
2026-06-20 20:47:00+00:00,5.553617938858224e-07,1.3626135775268722e-08
2026-06-20 20:48:00+00:00,5.566673735302174e-07,1.4629982558744814e-08
2026-06-20 20:49:00+00:00,5.598735128842236e-07,1.5262338948218712e-08
2026-06-20 20:50:00+00:00,5.582438689089031e-07,1.3462190473489954e-08
2026-06-20 20:51:00+00:00,5.596905339189107e-07,1.3661293429834132e-08
2026-06-20 20:52:00+00:00,5.564893399423454e-07,1.1924534248919372e-08
2026-06-20 20:53:00+00:00,5.527927555704082e-07,1.1373020747384999e-08
2026-06-20 20:54:00+00:00,5.523488084691053e-07,1.3454547698188435e-08
2026-06-20 20:55:00+00:00,5.503370630322024e-07,1.5349087334470823e-08
2026-06-20 20:56:00+00:00,5.477063496073242e-07,1.3175236901474818e-08
2026-06-20 20:57:00+00:00,5.455328846437624e-07,1.495395984818515e-08
2026-06-20 20:58:00+00:00,5.450510798254982e-07,1.4531785552662768e-08
2026-06-20 20:59:00+00:00,5.428833560472413e-07,1.393141779715279e-08
2026-06-20 21:00:00+00:00,5.428447025224159e-07,1.5498207162067956e-08
2026-06-20 21:01:00+00:00,5.491817205438565e-07,1.5868121039375183e-08
2026-06-20 21:02:00+00:00,5.54243001715804e-07,1.4809116599678873e-08
2026-06-20 21:03:00+00:00,5.559795113185828e-07,1.6172711170270304e-08
2026-06-20 21:04:00+00:00,5.634320814351668e-07,1.6332789343209697e-08
2026-06-20 21:05:00+00:00,5.748424882767722e-07,1.6782870204679057e-08
2026-06-20 21:06:00+00:00,5.813055850012461e-07,1.9040783172386e-08
2026-06-20 21:07:00+00:00,5.884960501134628e-07,1.8756399100539056e-08
2026-06-20 21:08:00+00:00,5.890116199225304e-07,1.8310238658614253e-08
2026-06-20 21:09:00+00:00,5.981411845823459e-07,1.8375560628669518e-08
